user_id;age;gender;education_level;employment_status;job_title;monthly_income_cop;monthly_expenses_cop;savings_cop;has_loan;loan_type;debt_to_income_ratio;credit_score;savings_to_income_ratio;region;record_date
U124254;43;masculino;tecnico/tecnologico;empleado;Agente de soporte;3918381;3271641;36689471;1;hipoteca;0,18;607;5;Region Andina;2025-11
U124255;53;femenino;pregrado;autonomo;Contador/a;4842996;3188048;5549650;0;ninguno;0;594;1,1459;Region Caribe;2026-07
U124256;24;femenino;pregrado;empleado;Contador/a;5090888;4467530;6278094;0;ninguno;0;572;1,2332;Region Insular;2026-04
U124257;37;femenino;pregrado;empleado;Administrador/a;3613020;3123796;23848618;1;hipoteca;0,1101;719;5;Region Andina;2025-06
U124258;48;femenino;posgrado;empleado;Jefe de Area;8419503;7157561;56489462;1;hipoteca;0,4143;713;5;Bogota D.C.;2025-06
U124259;62;femenino;secundaria;empleado;Vendedor/a;1875304;1192405;18267820;0;ninguno;0;704;5;Bogota D.C.;2025-09
U124260;40;masculino;posgrado;empleado;Jefe de Area;9645995;5892636;33428809;0;ninguno;0;685;3,4656;Region Caribe;2025-07
U124261;59;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;1168709;983482;5383723;1;personal;0,0954;610;4,6066;Region Andina;2025-03
U124262;46;masculino;tecnico/tecnologico;empleado;Tecnico contable;3624576;1991143;17468390;0;ninguno;0;618;4,8194;Region Andina;2025-10
U124263;58;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;5147701;2993379;38458950;0;ninguno;0;600;5;Amazonia;2026-03
U124264;70;femenino;pregrado;empleado;Analista de datos;7751483;5839720;99742963;0;ninguno;0;702;5;Region Andina;2025-08
U124265;24;femenino;secundaria;autonomo;Operario/a;2458799;1953576;0;0;ninguno;0;487;0;Region Andina;2026-01
U124266;36;femenino;posgrado;empleado;Gerente de proyectos;13680870;10598095;10821942;0;ninguno;0;416;0,791;Region Andina;2026-07
U124267;25;femenino;tecnico/tecnologico;empleado;Tecnico contable;2913512;2514103;9776132;1;educativo;0,2521;717;3,3554;Region Pacifica;2026-09
U124268;64;masculino;secundaria;jubilado;Jubilado/a;1161841;660691;9026378;0;ninguno;0;642;5;Bogota D.C.;2026-12
U124269;49;femenino;tecnico/tecnologico;empleado;Tecnico contable;3299424;2544659;10106589;0;ninguno;0;522;3,0631;Region Andina;2025-01
U124270;53;femenino;pregrado;empleado;Ingeniero/a civil;7484461;4670314;71884546;0;ninguno;0;652;5;Region Pacifica;2026-12
U124271;66;masculino;posgrado;desempleado;Null;80984;73634;68597;0;ninguno;0;491;0,847;Region Andina;2026-03
U124272;26;masculino;secundaria;empleado;Operario/a;3834287;1997429;1709820;1;personal;0,3196;602;0,4459;Region Andina;2026-08
U124273;58;masculino;pregrado;autonomo;Analista financiero/a;5403605;3391387;113102641;1;personal;0,0991;619;5;Region Andina;2026-12
U124274;50;femenino;secundaria;autonomo;Mensajero/a;3423074;2780443;15626082;0;ninguno;0;538;4,5649;Region Insular;2025-07
U124275;42;otro;secundaria;empleado;Auxiliar de bodega;2660125;1700676;34854123;0;ninguno;0;744;5;Region Pacifica;2025-03
U124276;45;masculino;pregrado;empleado;Analista de datos;8099241;6819364;26741451;1;automotor;0,1228;664;3,3017;Bogota D.C.;2027-12
U124277;47;masculino;secundaria;empleado;Mensajero/a;2513026;1715467;14226076;0;ninguno;0;686;5;Region Andina;2027-12
U124278;48;femenino;pregrado;desempleado;Null;608679;588059;434248;0;ninguno;0;551;0,7134;Bogota D.C.;2025-07
U124279;68;masculino;secundaria;jubilado;Jubilado/a;1640723;1419257;1733219;1;personal;0,3128;373;1,0564;Region Caribe;2025-08
U124280;52;femenino;pregrado;empleado;Desarrollador/a de software;7388571;6578963;4718247;1;hipoteca;0,3631;393;0,6386;Region Pacifica;2026-04
U124281;34;femenino;secundaria;autonomo;Vendedor/a;1809270;1014084;10667516;0;ninguno;0;721;5;Region Andina;2025-09
U124282;39;femenino;posgrado;empleado;Investigador/a;14679080;12588293;39654633;0;ninguno;0;600;2,7014;Region Pacifica;2026-11
U124283;47;femenino;pregrado;empleado;Analista financiero/a;4936403;3826548;26679879;1;automotor;0,0912;850;5;Amazonia;2026-10
U124284;50;femenino;tecnico/tecnologico;desempleado;Null;620537;613806;395445;0;ninguno;0;465;0,6373;Orinoquia;2025-03
U124285;60;femenino;secundaria;jubilado;Jubilado/a;2000122;1384683;7449652;0;ninguno;0;603;3,7246;Region Andina;2025-10
U124286;42;masculino;secundaria;autonomo;Mensajero/a;2292334;1717298;4801541;1;educativo;0,4372;475;2,0946;Region Pacifica;2025-09
U124287;70;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;5341365;4565130;42154781;0;ninguno;0;511;5;Region Andina;2026-02
U124288;63;femenino;posgrado;jubilado;Jubilado/a;2464930;1480579;27511523;0;ninguno;0;672;5;Region Andina;2025-08
U124289;23;masculino;secundaria;empleado;Operario/a;2525312;1476676;42183723;0;ninguno;0;751;5;Region Andina;2025-01
U124290;35;femenino;pregrado;empleado;Contador/a;6365423;5717924;0;0;ninguno;0;537;0;Region Andina;2025-05
U124291;51;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1673083;1177802;4206825;0;ninguno;0;457;2,5144;Region Andina;2026-02
U124292;39;masculino;secundaria;empleado;Vendedor/a;2417548;1428574;44517446;0;ninguno;0;786;5;Region Andina;2025-05
U124293;65;masculino;pregrado;jubilado;Jubilado/a;854100;490688;19697384;0;ninguno;0;850;5;Region Pacifica;2025-04
U124294;28;masculino;secundaria;empleado;Auxiliar de bodega;1475523;1219462;2281260;0;ninguno;0;717;1,5461;Region Caribe;2026-09
U124295;38;femenino;pregrado;empleado;Administrador/a;4710599;2377696;5984395;1;educativo;0,2342;673;1,2704;Region Andina;2025-02
U124296;49;masculino;secundaria;empleado;Mensajero/a;2165373;1158837;22000076;0;ninguno;0;558;5;Region Caribe;2026-06
U124297;24;femenino;pregrado;autonomo;Ingeniero/a civil;5236664;2844025;55428213;0;ninguno;0;660;5;Region Andina;2025-10
U124298;50;masculino;pregrado;empleado;Analista de datos;2725083;1413821;25823434;1;automotor;0,2034;597;5;Region Insular;2026-01
U124299;54;femenino;pregrado;desempleado;Null;204939;204904;66;0;ninguno;0;552;0,0003;Region Andina;2026-10
U124300;39;femenino;pregrado;autonomo;Ingeniero/a civil;996449;583390;7562709;1;hipoteca;0,1186;732;5;Region Caribe;2025-11
U124301;25;masculino;posgrado;autonomo;Consultor/a senior;8222840;4150897;96985397;1;personal;0,1406;672;5;Bogota D.C.;2025-10
U124302;66;masculino;secundaria;jubilado;Jubilado/a;3154365;2590093;11097884;0;ninguno;0;522;3,5183;Bogota D.C.;2026-12
U124303;62;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1163630;864394;6964073;0;ninguno;0;468;5;Bogota D.C.;2025-11
U124304;29;otro;secundaria;autonomo;Mensajero/a;3060823;1652714;79644486;0;ninguno;0;835;5;Region Insular;2025-06
U124305;38;femenino;posgrado;autonomo;Jefe de Area;2952181;1738672;34982382;0;ninguno;0;622;5;Region Caribe;2025-02
U124306;25;femenino;secundaria;jubilado;Jubilado/a;2312424;1629964;28379030;0;ninguno;0;648;5;Region Andina;2026-01
U124307;25;masculino;posgrado;autonomo;Gerente de proyectos;18410832;11715281;214727817;1;automotor;0,3239;828;5;Bogota D.C.;2025-02
U124308;34;masculino;secundaria;jubilado;Jubilado/a;1921770;1687466;7633115;1;hipoteca;0,2958;639;3,9719;Region Andina;2026-06
U124309;26;femenino;secundaria;empleado;Recepcionista;2236544;1701233;10040992;1;personal;0,228;676;4,4895;Region Insular;2025-01
U124310;26;femenino;secundaria;empleado;Auxiliar de bodega;1050960;619517;15592727;0;ninguno;0;523;5;Region Andina;2027-12
U124311;19;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;3593316;2926821;17871828;0;ninguno;0;551;4,9736;Region Caribe;2026-06
U124312;44;masculino;pregrado;empleado;Administrador/a;4035792;2362115;12101899;1;hipoteca;0,2408;653;2,9986;Region Caribe;2026-11
U124313;59;masculino;pregrado;empleado;Administrador/a;5293574;2651447;32456781;0;ninguno;0;671;5;Region Caribe;2026-12
U124314;33;masculino;secundaria;autonomo;Operario/a;2028469;1701614;5441143;0;ninguno;0;514;2,6824;Region Caribe;2025-10
U124315;66;masculino;tecnico/tecnologico;jubilado;Jubilado/a;2041646;1396621;19045308;0;ninguno;0;776;5;Region Andina;2025-07
U124316;52;masculino;secundaria;empleado;Operario/a;1542431;790218;20631032;0;ninguno;0;804;5;Region Caribe;2025-08
U124317;63;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;3602042;2809721;38662365;0;ninguno;0;536;5;Region Andina;2026-08
U124318;52;masculino;pregrado;empleado;Analista financiero/a;4612949;2319056;34931632;1;personal;0,2572;554;5;Region Andina;2025-01
U124319;34;masculino;pregrado;desempleado;Null;317522;317522;0;1;personal;0,2537;564;0;Region Pacifica;2026-03
U124320;53;masculino;pregrado;autonomo;Enfermero/a;5656409;3423204;66264837;1;automotor;0,236;658;5;Region Andina;2026-05
U124321;28;femenino;pregrado;autonomo;Docente;4167832;2736351;7599912;0;ninguno;0;445;1,8235;Bogota D.C.;2025-05
U124322;36;femenino;secundaria;autonomo;Recepcionista;3447305;2626209;24858637;0;ninguno;0;801;5;Region Andina;2026-10
U124323;26;masculino;secundaria;empleado;Cajero/a;1601060;897836;14965760;1;educativo;0,2521;658;5;Region Pacifica;2025-10
U124324;53;masculino;pregrado;autonomo;Administrador/a;6142478;3113496;54552602;0;ninguno;0;634;5;Bogota D.C.;2026-02
U124325;45;masculino;pregrado;empleado;Administrador/a;6771349;4605048;111889836;1;automotor;0,2426;679;5;Region Caribe;2026-12
U124326;48;femenino;pregrado;empleado;Ingeniero/a civil;8066449;6145623;22548683;0;ninguno;0;572;2,7954;Bogota D.C.;2025-11
U124327;22;masculino;secundaria;empleado;Cajero/a;2233755;1471973;12952060;0;ninguno;0;550;5;Region Insular;2026-05
U124328;28;femenino;pregrado;autonomo;Administrador/a;9618249;4922698;18998187;1;personal;0,4106;408;1,9752;Region Andina;2025-06
U124329;63;femenino;pregrado;jubilado;Jubilado/a;2110495;1781728;8296904;0;ninguno;0;555;3,9313;Amazonia;2025-06
U124330;21;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;3828517;3168048;2737892;1;automotor;0,195;457;0,7151;Bogota D.C.;2025-06
U124331;63;femenino;pregrado;jubilado;Jubilado/a;1262218;940928;5532674;0;ninguno;0;579;4,3833;Region Andina;2025-09
U124332;44;femenino;posgrado;autonomo;Especialista en datos;12283730;10197291;22952814;0;ninguno;0;583;1,8686;Region Caribe;2026-12
U124333;34;femenino;secundaria;empleado;Vendedor/a;2337738;1321992;9633370;0;ninguno;0;490;4,1208;Region Andina;2026-02
U124334;19;masculino;secundaria;empleado;Cajero/a;3019942;1778653;18574998;1;educativo;0,2584;713;5;Region Pacifica;2025-02
U124335;69;femenino;pregrado;empleado;Docente;7220315;5331994;31719969;0;ninguno;0;768;4,3932;Region Caribe;2026-10
U124336;27;femenino;tecnico/tecnologico;desempleado;Null;396325;387339;167097;0;ninguno;0;612;0,4216;Bogota D.C.;2025-04
U124337;19;masculino;secundaria;autonomo;Cajero/a;2324278;1498952;13763004;0;ninguno;0;572;5;Region Andina;2026-05
U124338;38;masculino;pregrado;empleado;Desarrollador/a de software;2881259;2592541;0;0;ninguno;0;433;0;Region Pacifica;2025-06
U124339;55;femenino;tecnico/tecnologico;empleado;Agente de soporte;3106461;2576020;5605116;0;ninguno;0;582;1,8043;Region Andina;2026-03
U124340;31;femenino;secundaria;empleado;Recepcionista;3196474;1688208;35394986;1;personal;0,3699;638;5;Bogota D.C.;2026-07
U124341;54;masculino;secundaria;autonomo;Recepcionista;2560456;1514871;22093022;1;hipoteca;0,1904;483;5;Region Andina;2026-02
U124342;22;masculino;secundaria;empleado;Auxiliar administrativo/a;2451135;1603229;53278237;1;personal;0,3863;812;5;Region Andina;2026-09
U124343;30;femenino;posgrado;autonomo;Medico/a especialista;6920995;5718345;16761453;1;hipoteca;0,3931;490;2,4218;Region Pacifica;2027-12
U124344;69;masculino;secundaria;autonomo;Auxiliar de bodega;3008050;2477107;14134500;1;automotor;0,2946;571;4,6989;Region Andina;2025-10
U124345;33;masculino;secundaria;autonomo;Auxiliar administrativo/a;2074319;1592655;10441432;0;ninguno;0;517;5;Region Andina;2026-05
U124346;67;masculino;secundaria;jubilado;Jubilado/a;1525295;1111602;10321286;0;ninguno;0;582;5;Region Andina;2026-11
U124347;45;femenino;pregrado;autonomo;Analista financiero/a;5226520;4614547;21290712;1;hipoteca;0,2115;585;4,0736;Region Caribe;2025-04
U124348;43;femenino;tecnico/tecnologico;autonomo;Asistente de nomina;3300300;2573323;10175243;0;ninguno;0;590;3,0831;Region Caribe;2026-04
U124349;49;masculino;secundaria;empleado;Recepcionista;2099309;1513806;19689184;0;ninguno;0;608;5;Region Andina;2025-10
U124350;30;masculino;secundaria;autonomo;Operario/a;4438350;3673936;14953239;1;educativo;0,2776;553;3,3691;Region Andina;2026-12
U124351;38;masculino;pregrado;empleado;Analista de datos;4379577;2924341;37330691;0;ninguno;0;644;5;Region Andina;2026-07
U124352;51;femenino;tecnico/tecnologico;autonomo;Agente de soporte;3587029;2346687;8613436;1;educativo;0,1498;585;2,4013;Amazonia;2025-09
U124353;52;masculino;pregrado;jubilado;Jubilado/a;2054235;1163868;43290525;0;ninguno;0;850;5;Region Pacifica;2025-04
U124354;61;masculino;posgrado;jubilado;Jubilado/a;854100;766433;2959207;0;ninguno;0;484;3,4647;Region Insular;2026-01
U124355;58;femenino;tecnico/tecnologico;desempleado;Null;199812;192712;366283;0;ninguno;0;587;1,8331;Region Insular;2026-06
U124356;50;masculino;secundaria;empleado;Operario/a;2839700;2378428;6700602;0;ninguno;0;519;2,3596;Region Andina;2025-05
U124357;47;masculino;posgrado;empleado;Especialista en datos;8292343;7174334;1382907;1;automotor;0,3341;493;0,1668;Region Insular;2026-05
U124358;55;femenino;tecnico/tecnologico;autonomo;Tecnico en electricidad;4227592;2415942;23498354;1;educativo;0,3995;666;5;Region Pacifica;2026-04
U124359;39;femenino;pregrado;empleado;Enfermero/a;5580167;3617280;33396413;0;ninguno;0;649;5;Region Pacifica;2026-08
U124360;67;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1434912;1200129;3433296;0;ninguno;0;604;2,3927;Bogota D.C.;2027-12
U124361;40;masculino;secundaria;empleado;Auxiliar administrativo/a;1669538;1348041;7324300;0;ninguno;0;471;4,387;Region Pacifica;2026-05
U124362;42;femenino;tecnico/tecnologico;desempleado;Null;320085;297425;187985;0;ninguno;0;634;0,5873;Bogota D.C.;2025-02
U124363;29;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;4118885;3386273;581651;1;educativo;0,4201;698;0,1412;Region Andina;2025-03
U124364;34;femenino;pregrado;autonomo;Analista financiero/a;3384782;1721300;46998441;0;ninguno;0;619;5;Region Andina;2026-10
U124365;52;femenino;pregrado;empleado;Analista de datos;5818810;3406720;116003662;0;ninguno;0;672;5;Orinoquia;2026-06
U124366;27;femenino;pregrado;autonomo;Administrador/a;6672448;5249996;37440727;1;personal;0,2159;590;5;Region Pacifica;2025-08
U124367;43;masculino;secundaria;empleado;Cajero/a;2071708;1522931;10496810;0;ninguno;0;558;5;Region Andina;2025-07
U124368;64;femenino;pregrado;jubilado;Jubilado/a;2090543;1390813;3146643;0;ninguno;0;663;1,5052;Region Insular;2025-10
U124369;43;femenino;pregrado;empleado;Docente;7711859;4324822;12672472;1;personal;0,2511;647;1,6432;Region Andina;2025-06
U124370;24;femenino;tecnico/tecnologico;empleado;Asistente de nomina;2417071;2107408;11961505;0;ninguno;0;749;4,9488;Region Andina;2025-09
U124371;22;masculino;secundaria;empleado;Auxiliar de bodega;1714267;1311752;0;0;ninguno;0;454;0;Region Andina;2025-04
U124372;18;masculino;posgrado;empleado;Gerente de proyectos;11533700;10262790;16128902;0;ninguno;0;484;1,3984;Region Andina;2025-05
U124373;37;masculino;tecnico/tecnologico;autonomo;Tecnico en electricidad;4736040;3632541;22265715;1;automotor;0,1407;535;4,7013;Region Andina;2027-12
U124374;29;masculino;secundaria;empleado;Mensajero/a;2117024;1281110;20070841;1;hipoteca;0,3264;571;5;Region Andina;2025-11
U124375;57;masculino;pregrado;autonomo;Desarrollador/a de software;3949051;3082157;31120505;0;ninguno;0;519;5;Region Andina;2026-05
U124376;70;masculino;tecnico/tecnologico;autonomo;Tecnico contable;4874710;3441600;14792983;0;ninguno;0;612;3,0346;Region Andina;2026-06
U124377;50;femenino;posgrado;desempleado;Null;47534;47534;0;0;ninguno;0;513;0;Amazonia;2025-01
U124378;22;femenino;pregrado;autonomo;Ingeniero/a civil;3070016;1803645;48049141;0;ninguno;0;747;5;Orinoquia;2025-09
U124379;37;masculino;tecnico/tecnologico;autonomo;Diseñador/a grafico/a jr;4992838;3477649;31319486;0;ninguno;0;733;5;Region Andina;2026-10
U124380;36;masculino;tecnico/tecnologico;autonomo;Tecnico en electricidad;2109329;1435060;25825891;1;hipoteca;0,189;741;5;Orinoquia;2025-10
U124381;30;otro;pregrado;empleado;Ingeniero/a civil;5147623;3481154;39994316;1;personal;0,2076;765;5;Region Caribe;2026-01
U124382;42;otro;tecnico/tecnologico;empleado;Asistente de nomina;2621612;1496741;63750215;1;hipoteca;0,1903;787;5;Region Pacifica;2025-04
U124383;54;femenino;pregrado;autonomo;Administrador/a;4012024;3519564;20528692;0;ninguno;0;644;5;Region Andina;2025-10
U124384;31;femenino;secundaria;empleado;Operario/a;3137157;1696460;21874745;1;hipoteca;0,3118;596;5;Region Andina;2026-10
U124385;37;masculino;pregrado;autonomo;Administrador/a;7113531;5491284;25314255;1;personal;0,1626;574;3,5586;Bogota D.C.;2025-08
U124386;52;masculino;posgrado;estudiante;Estudiante;1170325;852463;14924631;1;personal;0,428;792;5;Region Pacifica;2026-03
U124387;46;otro;secundaria;empleado;Mensajero/a;2319776;1964121;5981392;0;ninguno;0;651;2,5784;Bogota D.C.;2026-12
U124388;65;masculino;pregrado;desempleado;Null;502200;502200;0;0;ninguno;0;579;0;Region Caribe;2026-09
U124389;69;masculino;pregrado;autonomo;Contador/a;7947806;4977381;121858763;0;ninguno;0;626;5;Region Andina;2026-10
U124390;43;masculino;pregrado;autonomo;Analista financiero/a;6679242;3864036;75769360;0;ninguno;0;655;5;Amazonia;2027-12
U124391;36;femenino;pregrado;empleado;Contador/a;8607150;4646288;172538857;1;educativo;0,1256;779;5;Region Pacifica;2025-11
U124392;22;masculino;pregrado;empleado;Contador/a;2823337;1909941;30278709;0;ninguno;0;682;5;Region Caribe;2026-07
U124393;47;otro;tecnico/tecnologico;empleado;Tecnico contable;2493104;1365666;22235279;0;ninguno;0;626;5;Region Andina;2025-01
U124394;39;masculino;pregrado;empleado;Desarrollador/a de software;4539685;3143452;46754336;1;personal;0,2815;658;5;Region Pacifica;2025-05
U124395;56;femenino;secundaria;empleado;Recepcionista;3371782;2181562;21982797;0;ninguno;0;531;5;Bogota D.C.;2026-12
U124396;70;femenino;secundaria;empleado;Vendedor/a;2887343;1788387;40004917;0;ninguno;0;632;5;Bogota D.C.;2025-03
U124397;39;masculino;pregrado;empleado;Ingeniero/a civil;5495922;3268415;79735979;1;educativo;0,2626;767;5;Region Pacifica;2025-09
U124398;68;femenino;tecnico/tecnologico;autonomo;Tecnico contable;2923318;1612288;36604251;1;educativo;0,3891;616;5;Bogota D.C.;2026-03
U124399;32;masculino;posgrado;empleado;Jefe de Area;9536948;6162243;148040406;1;hipoteca;0,1355;668;5;Region Andina;2026-10
U124400;19;femenino;secundaria;empleado;Operario/a;2723533;1879771;7478660;0;ninguno;0;585;2,7459;Region Pacifica;2025-10
U124401;22;femenino;secundaria;empleado;Cajero/a;1811530;1029390;13154293;0;ninguno;0;660;5;Orinoquia;2026-04
U124402;35;masculino;pregrado;empleado;Analista financiero/a;5479287;2939155;7246996;1;automotor;0,1043;601;1,3226;Region Caribe;2026-04
U124403;42;masculino;pregrado;empleado;Docente;7227120;6003383;30116543;1;personal;0,3171;735;4,1672;Region Caribe;2026-09
U124404;57;masculino;tecnico/tecnologico;desempleado;Null;15188;15188;0;0;ninguno;0;428;0;Bogota D.C.;2025-10
U124405;33;femenino;secundaria;empleado;Operario/a;2350154;1973641;2829513;1;personal;0,4389;532;1,204;Region Caribe;2026-11
U124406;52;femenino;pregrado;empleado;Administrador/a;4387075;2818932;34763597;0;ninguno;0;597;5;Region Insular;2025-05
U124407;41;masculino;posgrado;jubilado;Jubilado/a;1125116;952024;2761013;1;hipoteca;0,3574;650;2,454;Region Pacifica;2026-06
U124408;60;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1087045;913805;1927978;1;personal;0,4435;687;1,7736;Amazonia;2025-05
U124409;35;masculino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;2468827;1431565;49213955;1;hipoteca;0,3896;850;5;Region Insular;2025-01
U124410;51;femenino;secundaria;empleado;Auxiliar administrativo/a;2648040;2059929;19952117;0;ninguno;0;669;5;Bogota D.C.;2026-11
U124411;41;femenino;pregrado;autonomo;Ingeniero/a civil;6885482;5633304;21345715;0;ninguno;0;614;3,1001;Amazonia;2026-12
U124412;18;masculino;secundaria;estudiante;Estudiante;756663;614400;6327013;0;ninguno;0;634;5;Region Andina;2026-09
U124413;33;femenino;tecnico/tecnologico;empleado;Asistente de nomina;1593257;1137078;11809858;0;ninguno;0;563;5;Region Caribe;2026-07
U124414;65;femenino;pregrado;jubilado;Jubilado/a;867932;761085;3723359;1;personal;0,2401;648;4,2899;Region Pacifica;2025-10
U124415;39;masculino;secundaria;empleado;Mensajero/a;2693667;2014886;23824350;1;hipoteca;0,3194;827;5;Region Caribe;2026-11
U124416;45;masculino;pregrado;autonomo;Enfermero/a;4805061;3324823;63876314;1;hipoteca;0,3473;674;5;Region Andina;2025-02
U124417;47;femenino;tecnico/tecnologico;autonomo;Tecnico contable;2167331;1208929;27965781;1;hipoteca;0,2523;850;5;Bogota D.C.;2025-09
U124418;67;masculino;posgrado;empleado;Especialista en datos;10306832;6536729;37459353;0;ninguno;0;740;3,6344;Region Caribe;2026-10
U124419;60;masculino;secundaria;jubilado;Jubilado/a;1392392;1230858;6884416;1;personal;0,2458;516;4,9443;Region Andina;2026-01
U124420;46;masculino;secundaria;autonomo;Auxiliar administrativo/a;1424620;826981;13534410;0;ninguno;0;598;5;Region Pacifica;2025-11
U124421;22;femenino;tecnico/tecnologico;empleado;Tecnico contable;2002892;1599325;14869068;0;ninguno;0;763;5;Bogota D.C.;2025-06
U124422;30;masculino;secundaria;autonomo;Auxiliar de bodega;2784501;2093668;32337552;1;personal;0,3286;655;5;Region Andina;2025-10
U124423;54;femenino;posgrado;autonomo;Consultor/a senior;10006999;5274851;145435658;0;ninguno;0;639;5;Region Andina;2025-09
U124424;62;masculino;tecnico/tecnologico;desempleado;Null;0;0;0;0;ninguno;0;497;0;Region Caribe;2026-06
U124425;64;femenino;secundaria;empleado;Vendedor/a;1583384;1212046;4344040;0;ninguno;0;607;2,7435;Region Andina;2026-12
U124426;28;masculino;secundaria;empleado;Cajero/a;2584957;2082346;362554;0;ninguno;0;600;0,1403;Bogota D.C.;2025-02
U124427;19;femenino;posgrado;estudiante;Estudiante;405747;398920;112220;0;ninguno;0;586;0,2766;Amazonia;2026-03
U124428;38;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;2355445;1866471;18312765;1;automotor;0,2236;601;5;Region Andina;2026-11
U124429;24;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1464098;1197889;8060844;0;ninguno;0;466;5;Region Andina;2025-02
U124430;66;masculino;pregrado;jubilado;Jubilado/a;1440631;1020824;12790636;0;ninguno;0;623;5;Bogota D.C.;2026-04
U124431;24;femenino;secundaria;empleado;Cajero/a;2407308;1526721;20829251;0;ninguno;0;518;5;Bogota D.C.;2026-02
U124432;33;masculino;tecnico/tecnologico;empleado;Tecnico contable;3841301;2417680;2415629;0;ninguno;0;592;0,6289;Region Andina;2026-03
U124433;53;masculino;pregrado;empleado;Analista de datos;7402998;5431023;97110289;0;ninguno;0;740;5;Region Andina;2025-03
U124434;28;masculino;secundaria;empleado;Recepcionista;1853568;1461032;10924800;0;ninguno;0;666;5;Region Caribe;2025-10
U124435;56;femenino;secundaria;empleado;Cajero/a;1587387;1318415;4275103;0;ninguno;0;529;2,6932;Region Insular;2025-08
U124436;40;femenino;posgrado;empleado;Medico/a especialista;8560950;4537994;39596691;1;automotor;0,1623;613;4,6253;Region Andina;2025-03
U124437;28;femenino;tecnico/tecnologico;empleado;Asistente de nomina;2128424;1818906;3342882;0;ninguno;0;588;1,5706;Region Andina;2026-04
U124438;28;femenino;secundaria;empleado;Cajero/a;2472983;1661156;31721525;1;hipoteca;0,2038;680;5;Region Andina;2026-10
U124439;39;femenino;secundaria;empleado;Cajero/a;2148341;1639249;21782821;1;personal;0,4446;681;5;Region Caribe;2025-10
U124440;57;masculino;secundaria;empleado;Vendedor/a;2650093;2180409;5779835;1;automotor;0,2938;659;2,181;Region Andina;2025-02
U124441;27;femenino;secundaria;empleado;Auxiliar de bodega;2273260;1152810;2615642;0;ninguno;0;659;1,1506;Region Insular;2026-05
U124442;53;masculino;secundaria;empleado;Cajero/a;1630955;1057976;642276;0;ninguno;0;557;0,3938;Bogota D.C.;2026-11
U124443;55;femenino;secundaria;autonomo;Auxiliar administrativo/a;2466675;1425872;57202343;1;personal;0,2244;850;5;Region Andina;2025-03
U124444;24;masculino;tecnico/tecnologico;desempleado;Null;151758;151758;0;0;ninguno;0;402;0;Bogota D.C.;2025-02
U124445;22;masculino;tecnico/tecnologico;autonomo;Tecnico en sistemas;3568836;2992992;4411619;1;personal;0,4263;547;1,2362;Region Caribe;2026-04
U124446;53;femenino;pregrado;autonomo;Analista de datos;6243228;4915193;4505880;1;hipoteca;0,0802;472;0,7217;Amazonia;2026-02
U124447;42;femenino;secundaria;empleado;Cajero/a;1482184;1235967;6436457;1;hipoteca;0,2284;555;4,3425;Region Andina;2026-12
U124448;32;femenino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;3638484;1874632;103255050;1;personal;0,4198;840;5;Bogota D.C.;2026-02
U124449;35;femenino;tecnico/tecnologico;autonomo;Asistente de nomina;3492180;1989885;13414015;0;ninguno;0;622;3,8412;Region Andina;2026-06
U124450;61;femenino;secundaria;jubilado;Jubilado/a;2003118;1493643;8959417;0;ninguno;0;609;4,4727;Orinoquia;2025-05
U124451;44;femenino;pregrado;empleado;Analista de datos;4552390;3115745;42648577;0;ninguno;0;667;5;Bogota D.C.;2026-04
U124452;48;masculino;pregrado;jubilado;Jubilado/a;1902596;1196467;24640859;0;ninguno;0;726;5;Region Andina;2025-01
U124453;68;masculino;secundaria;jubilado;Jubilado/a;1935352;1702290;4760999;0;ninguno;0;492;2,46;Region Andina;2026-05
U124454;31;femenino;secundaria;desempleado;Null;423708;423708;0;1;personal;0,0946;495;0;Region Andina;2026-07
U124455;24;femenino;secundaria;empleado;Mensajero/a;2133650;1658745;20514593;1;educativo;0,3046;570;5;Region Caribe;2025-04
U124456;34;femenino;pregrado;empleado;Administrador/a;5429367;3358940;39663563;1;personal;0,3463;746;5;Bogota D.C.;2026-09
U124457;29;masculino;tecnico/tecnologico;autonomo;Tecnico en sistemas;4254439;3037949;36493143;1;hipoteca;0,2547;689;5;Region Pacifica;2026-06
U124458;68;masculino;tecnico/tecnologico;jubilado;Jubilado/a;854100;569632;13253203;0;ninguno;0;850;5;Region Pacifica;2025-10
U124459;50;masculino;pregrado;empleado;Administrador/a;4305391;2235541;23633070;0;ninguno;0;633;5;Bogota D.C.;2025-09
